height,width,area,max_row,min_row,mean,median,hw_ratio,burst
11,64,704,121,110,0.5540696326315536,0.09537889647320139,0.171875,0
12,79,948,121,109,0.657276670513323,0.06868697641569547,0.1518987341772152,0
26,162,4212,68,42,0.4333957980524747,0.10054600633388405,0.16049382716049382,0
18,101,1818,159,141,0.6422789246248254,0.16424571199957874,0.1782178217821782,0
28,51,1428,152,124,0.5051557012878509,0.0723877925216838,0.5490196078431373,0
16,69,1104,125,109,0.6292973754130673,0.07514648665917012,0.2318840579710145,0
56,203,11368,187,131,1.3458319352796055,0.8452453657795014,0.27586206896551724,0
56,203,11368,187,131,1.3458319352796055,0.8452453657795014,0.27586206896551724,1
21,74,1554,55,34,0.4340248033367027,0.058241983190658334,0.28378378378378377,0
21,91,1911,66,45,0.46597373903801736,0.18486044777780353,0.23076923076923078,0
16,69,1104,124,108,0.5353963051971079,0.1396302017921096,0.2318840579710145,0
24,107,2568,56,32,0.5751474146952392,0.3081388762292681,0.22429906542056074,0
34,199,6766,132,98,0.8238329076375901,0.4119234445124735,0.1708542713567839,0
10,61,610,120,110,0.5962405030061386,0.16788773119283318,0.16393442622950818,0
12,61,732,151,139,0.5691197516001625,0.006251051590636161,0.19672131147540983,0
12,77,924,187,175,0.7458592770518844,0.12778063508645462,0.15584415584415584,0
0,0,0,0,0,0.0,0.0,0.0,0
14,58,812,181,167,0.5903566175076549,0.0,0.2413793103448276,0
17,109,1853,50,33,0.5422832208228473,0.3244880367542903,0.1559633027522936,0
29,62,1798,176,147,0.5848896687923801,0.47318024951675564,0.46774193548387094,1
29,62,1798,176,147,0.5848896687923801,0.47318024951675564,0.46774193548387094,0
13,48,624,123,110,0.5551130449711493,0.0,0.2708333333333333,0
23,78,1794,97,74,0.6797265334311413,0.297060577903751,0.2948717948717949,0
26,173,4498,58,32,0.6370584156889124,0.37072200799819766,0.15028901734104047,0
25,103,2575,55,30,0.6305684248318475,0.44155597787171935,0.24271844660194175,0
19,98,1862,96,77,0.5660017355090274,0.3650655997384804,0.19387755102040816,0
29,113,3277,96,67,0.5520492270915004,0.25187325072369604,0.25663716814159293,0
15,43,645,126,111,0.5460406912474071,0.007283936776407916,0.3488372093023256,0
18,57,1026,49,31,0.5342077855222446,0.18968679016240667,0.3157894736842105,0
